source_ward_id,source_state,source_lga,source_ward,inec_ward_code,confidence,reason,action
OYSIBAN01,Oyo,Ibarapa North,Ayete 1,OY-13-01,0.857,needs_review,loaded
JI0101,Jigawa,Auyo,Auyakayi,JI-01-02,1.000,exact,loaded
43005,Katsina,Rimi,Makurda,KT-30-09,1.000,exact,loaded
IMSUML13,Imo,Isiala Mbano,Osu-Owerre 2,IM-09-05,0.917,fuzzy,loaded
ANSAJL06,Anambra,Orumba North,Awgbu 2,AN-19-06,0.857,needs_review,loaded
JI0304,Jigawa,Birnin Kudu,Kiyako,JI-03-04,1.000,exact,loaded
IMSUMG08,Imo,Owerri West,Nekede 2,IM-27-07,0.857,needs_review,loaded
IMSUMD07,Imo,Isu,Ekwe 2 / Ebenator,,0.476,no_ward,skipped_no_match
ANSATN04,Anambra,Ogbaru,Atani 2,AN-16-03,0.857,needs_review,loaded
ABSMBL20,Abia,Isuikwuato,Umunnekwu 2,AB-08-06,0.900,fuzzy,loaded
ANSUKP09,Anambra,Nnewi South,Ezinifite 2,AN-15-08,0.909,fuzzy,loaded
KN2503,Kano,Kumbotso,Danbare,KN-25-03,1.000,exact,loaded
IMSETU05,Imo,Ezinihitte,Eziudo 2,IM-04-08,0.729,needs_review,skipped_low_confidence
IMSABB17,Imo,Aboh-Mbaise,Uvuru 2,IM-01-06,0.857,needs_review,loaded
ABSUMA06,Abia,Umuahia North,Ibeku East 2,AB-15-01,0.917,fuzzy,loaded
ANSNEN18,Anambra,Anaocha,Nri 2,AN-05-17,0.800,needs_review,loaded
IMSWER15,Imo,Owerri Municipal,New Owerri 2,IM-25-10,0.917,fuzzy,loaded
JI2504,Jigawa,Sule Tankarkar,Danladi,JI-25-04,1.000,exact,loaded
ANSAJL20,Anambra,Orumba North,Ufuma 2,AN-19-17,0.857,needs_review,loaded
ANSGDD09,Anambra,Idemili North,Obosi 2,AN-10-07,0.833,needs_review,loaded
KN4101,Kano,Tudun Wada,Baburi,KN-41-01,1.000,exact,loaded
12006,Borno,Magumeri,Hoyo Chingua,BO-20-07,0.846,needs_review,loaded
70709,Yobe,Gujba,Mallumdunari,YO-07-07,0.880,needs_review,loaded
IMSURU04,Imo,Ideato North,Iheme 2,,0.429,no_ward,skipped_no_match
IMSNSA06,Imo,Njaba,Atta 2,IM-13-01,0.833,needs_review,loaded
IMSDFB09,Imo,Ideato South,Ogboko 2,IM-06-08,0.875,needs_review,loaded
ABSNGK12,Abia,Obi Nwga,Mgboko Umuanunu 2,AB-09-03,0.938,fuzzy,loaded
KN0908,Kano,Dawakin Kudu,Jido,KN-09-08,0.957,lga_fuzzy_exact_ward,loaded
IMSNWA10,Imo,Mbatoli,Ogwa 2,IM-11-06,0.778,needs_review,skipped_low_confidence
ANSUMZ13,Anambra,Orumba South,Owelle-Ezukala 2,AN-20-13,0.812,needs_review,loaded
ANSAWK18,Anambra,Awka South,Nise 2,AN-07-17,0.833,needs_review,loaded
IMSDFB05,Imo,Ideato South,Isiekenesi 2,IM-06-03,0.917,fuzzy,loaded
IMSEHM09,Imo,Ehime-Mbano,Umueze 2 / Umueleke,IM-03-11,0.914,fuzzy,loaded
IMSKED07,Imo,Ikeduru,Atta 2,IM-08-08,0.833,needs_review,loaded
IMSKGE11,Imo,Okigwe,Okigwe Urban 2,,0.636,no_ward,skipped_no_match
IMSMGD08,Imo,Oru East,Awo 2,,0.471,no_ward,skipped_no_match
IMSETU13,Imo,Ezinihitte,Onicha 2,IM-04-04,0.744,needs_review,skipped_low_confidence
ANSUMZ16,Anambra,Orumba South,Umunze 2,AN-20-15,0.875,needs_review,loaded
ANSUMZ11,Anambra,Orumba South,Ogbunka 2,AN-20-11,0.889,needs_review,loaded
IMSURU07,Imo,Ideato North,Izuogu 2,IM-05-14,0.824,needs_review,loaded
IMSRRT12,Imo,Owerri North,Obibi 2,,0.588,no_ward,skipped_no_match
IMSRRT07,Imo,Owerri North,Emekuku 2,IM-26-05,0.889,needs_review,loaded
IMSAMG02,Imo,Nwangele,Abajah 2,IM-15-10,0.875,needs_review,loaded
ABSMBL07,Abia,Isuikwuato,Ikeagha 2,AB-08-08,0.889,needs_review,loaded
ENSJRV02,Enugu,Oji-River,Inyi 4,EN-14-15,0.833,needs_review,loaded
12504,Borno,Ngala,Gamboru C,BO-25-04,1.000,exact,loaded
11604,Borno,Konduga,Dalwa,,0.556,no_ward,skipped_no_match
OGSYEN01,Ogun,Yewa North,Ayetoro 1,OG-04-02,0.842,needs_review,loaded
ANSNNE09,Anambra,Nnewi North,Uruagu 2,AN-14-08,0.875,needs_review,loaded
10404,Borno,Bayo,Gamadadi,BO-04-04,1.000,exact,loaded
ENSJRV08,Enugu,Oji-River,Achi-Uno 4,EN-14-11,0.842,needs_review,loaded
ANSKPP12,Anambra,Dunukofia,Umudioka 2,AN-08-11,0.900,fuzzy,loaded
ANSGDD11,Anambra,Idemili North,Ogidi 2,AN-10-08,0.857,needs_review,loaded
11309,Borno,Jere,Mairi,BO-13-11,1.000,exact,loaded
EBSEBJ10,Ebonyi,Ezza North,Oriuzor 2,EB-05-09,0.875,needs_review,loaded
EBSUGB08,Ebonyi,Ebonyi,Enyibichiri 2,EB-04-06,0.923,fuzzy,loaded
EBSZLL08,Ebonyi,Ishielu,Ezillo 2,EB-08-05,0.875,needs_review,loaded
EBSCHR13,Ebonyi,Ikwo,Ndiegu Amegu 2,EB-07-12,0.786,needs_review,skipped_low_confidence
10210,Borno,Askira Uba,Rumirgo Chul,,0.583,no_ward,skipped_no_match
EBSEBJ15,Ebonyi,Ezza North,Umuoghara 2,,0.667,no_ward,skipped_no_match
EBSCHR20,Ebonyi,Ikwo,Ndufu Amegu 2,EB-07-16,0.846,needs_review,loaded
EBSCHR26,Ebonyi,Ikwo,Ndufualike 2,EB-07-18,0.870,needs_review,loaded
EBSUGB06,Ebonyi,Ebonyi,Egudinegu 2,EB-04-05,0.762,needs_review,skipped_low_confidence
EBSNKE12,Ebonyi,Ezza South,Ezzama Ward 2,EB-06-08,0.857,needs_review,loaded
EBSCHR16,Ebonyi,Ikwo,Ndiegu Echara 2,EB-07-14,0.867,needs_review,loaded
11911,Borno,Mafa,Tamsum Gamdua,BO-19-12,0.923,fuzzy,loaded
EBSUGB04,Ebonyi,Ebonyi,Agalegu 2,,0.400,no_ward,skipped_no_match
EBSZLL20,Ebonyi,Ishielu,Ntezi 2,EB-08-12,0.833,needs_review,loaded
EBSNCA08,Ebonyi,Onicha,Ebirogu Okuzzu 2,,0.444,no_ward,skipped_no_match
EBSHKW38,Ebonyi,Ohaukwu,Wigbeke 2,EB-12-13,0.889,needs_review,loaded
ENSENZ01,Enugu,Igbo-Eze North,Umuozzi 7,EN-08-11,0.889,needs_review,loaded
11211,Borno,Hawul,Sakwa Hema,BO-12-11,1.000,exact,loaded
EBSHKW22,Ebonyi,Ohaukwu,Okposhi 2,EB-12-07,0.889,needs_review,loaded
ENSUMU16,Enugu,Uzo-Uwani,Ugbene 2,EN-17-13,0.875,needs_review,loaded
ENSUWN08,Enugu,Enugu South,Achara 2,,0.538,no_ward,skipped_no_match
ENSNKW01,Enugu,Enugu East,Mbuluiyiukwu 2 / Emene,EN-03-05,0.750,needs_review,skipped_low_confidence
ENSDBR13,Enugu,Aninri,Nnenwe 2,EN-01-05,0.875,needs_review,loaded
ENSAGW03,Enugu,Ezeagu,Aguobu Owa 2,EN-06-03,0.917,fuzzy,loaded
ENSAGN09,Enugu,Nkanu West,Akegbe Ugwu 2,EN-12-03,0.800,needs_review,loaded
ENSAGW10,Enugu,Ezeagu,Oghe 2,EN-06-09,0.833,needs_review,loaded
ENSAGW11,Enugu,Ezeagu,Imezi Owa 2,EN-06-11,0.909,fuzzy,loaded
ENSBBG05,Enugu,Igbo-Eze-South,Iheakpu-Awka 2 / Ajuona,,0.667,no_ward,skipped_no_match
ENSBLF09,Enugu,Udenu,Orba 2,EN-15-08,0.833,needs_review,loaded
ENSENZ03,Enugu,Igbo-Eze North,Umuitodo 2,EN-08-07,0.900,fuzzy,loaded
ENSGBO08,Enugu,Igbo-Etiti,Aku 2,EN-07-01,0.800,needs_review,loaded
ENSGBO09,Enugu,Igbo-Etiti,Ukehe 2,EN-07-16,0.857,needs_review,loaded
ENSGBO10,Enugu,Igbo-Etiti,Ozalla 2,EN-07-10,0.875,needs_review,loaded
ENSGBO11,Enugu,Igbo-Etiti,Ohodo 2,EN-07-08,0.800,needs_review,loaded
ENSGBO17,Enugu,Igbo-Etiti,Ekwegbe 2,EN-07-06,0.889,needs_review,loaded
ENSJRV05,Enugu,Oji-River,Oji River 2,EN-14-01,0.909,fuzzy,loaded
ENSENZ02,Enugu,Igbo-Eze North,Umuozzi 6,EN-08-11,0.889,needs_review,loaded
ENSJRV06,Enugu,Oji-River,Ugwuoba 2,EN-14-05,0.889,needs_review,loaded
ENSJRV07,Enugu,Oji-River,Achi-Uno 2,EN-14-11,0.842,needs_review,loaded
ENSJRV09,Enugu,Oji-River,Achi-Agu 2,EN-14-08,0.842,needs_review,loaded
ENSKEM10,Enugu,Isi-Uzo,Neke 2,EN-10-03,0.833,needs_review,loaded
ENSKEM08,Enugu,Isi-Uzo,Mbu 2,EN-10-05,0.800,needs_review,loaded
ENSKEM06,Enugu,Isi-Uzo,Ikem 2,EN-10-02,0.769,needs_review,skipped_low_confidence
ENSMGL06,Enugu,Nkanu East,Ugbawka 2 / Amafor Ugboka,,0.500,no_ward,skipped_no_match
ENSNKW05,Enugu,Enugu East,Mbulujodo 2 (West) / Emene,,0.737,no_ward,skipped_no_match
ENSUMU10,Enugu,Uzo-Uwani,Nimbo 2,EN-17-11,0.857,needs_review,loaded
ENSAGW15,Enugu,Ezeagu,Mgbagbu Owa 2,EN-06-13,0.923,fuzzy,loaded
ENSAGN13,Enugu,Nkanu West,Akpugo 2,EN-12-09,0.824,needs_review,loaded
ENSENZ19,Enugu,Igbo-Eze North,Ette 2,EN-08-04,0.833,needs_review,loaded
ENSDBR16,Enugu,Aninri,Oduma 2,EN-01-01,0.857,needs_review,loaded
ENSAWG03,Enugu,Awgu,Awgu 2,EN-02-01,0.833,needs_review,loaded
ANSNKK03,Anambra,Ayamelum,Ifite-O 2,,0.696,no_ward,skipped_no_match
KGSKPA11,Kogi,Ankpa,Ojoku 2,KO-03-10,0.857,needs_review,loaded
ENSKEM02,Enugu,Isi-Uzo,Eha Amufu 2,EN-10-08,0.800,needs_review,loaded
11606,Borno,Konduga,Jakana,,0.353,no_ward,skipped_no_match
10408,Borno,Bayo,Telli,BO-04-08,0.889,needs_review,loaded
12102,Borno,Marte,Ala Lawanti,BO-22-02,0.957,fuzzy,loaded
EBSHKW14,Ebonyi,Ohaukwu,Ishingbo 2,EB-12-04,0.857,needs_review,loaded
EBSHKW34,Ebonyi,Ohaukwu,Umuogudu Akpu 2 / Ijinike Amin,,0.711,no_ward,skipped_no_match
EBSHKW04,Ebonyi,Ohaukwu,Effium 2 / Ezeokoha,,0.560,no_ward,skipped_no_match
EBSZLL09,Ebonyi,Ishielu,Ezzagu 2 (Nkomoro),EB-08-08,0.909,fuzzy,loaded
ENSMGL10,Enugu,Nkanu East,Nara 2,EN-11-05,0.833,needs_review,loaded
ENSMGL04,Enugu,Nkanu East,Nkerefi 2,EN-11-07,0.889,needs_review,loaded
KGSLAM09,Kogi,Olamaboro,Ogugu 2 / Adumu,,0.600,no_ward,skipped_no_match
ENSENZ08,Enugu,Igbo-Eze North,Umuozzi 2,EN-08-11,0.889,needs_review,loaded
ENSAGW19,Enugu,Ezeagu,Olo 2,,0.545,no_ward,skipped_no_match
ABSBND12,Abia,Bende,Itumbuzo 2,AB-04-09,0.842,needs_review,loaded
ABSKWU08,Abia,Ikwuano,Ibere 2,AB-05-03,0.857,needs_review,loaded
KWSWSN05,Kwara,Isin,Isanlu 2,KW-10-03,0.875,needs_review,loaded
ODSESO04,Ondo,Ese Odo,Apoi 4,ON-07-01,0.833,needs_review,loaded
OSSICL05,Osun,Ife Central,Ilare 4,OS-11-01,0.857,needs_review,loaded
OSSICL09,Osun,Ife Central,Iremo 4,OS-11-09,0.857,needs_review,loaded
JI0208,Jigawa,Babura,Kanya,JI-02-08,1.000,exact,loaded
KWSFUF04,Kwara,Ilorin South,Akanbi 4,KW-07-01,0.875,needs_review,loaded
IMSMGD10,Imo,Oru East,Awo 4,,0.471,no_ward,skipped_no_match
IMSETU15,Imo,Ezinihitte,Onicha 4,IM-04-04,0.744,needs_review,skipped_low_confidence
ANSFGG14,Anambra,Onitsha South,Odoakpu 4,AN-18-11,0.889,needs_review,loaded
ANSFGG07,Anambra,Onitsha South,Fegge 4,AN-18-04,0.857,needs_review,loaded
ENSAGN05,Enugu,Nkanu West,Ndiuno Uwani / Akpugo 4,EN-12-14,0.952,fuzzy,loaded
RVSBNY05,Rivers,Bonny,Boward 5,,0.320,no_ward,skipped_no_match
ENSKEM04,Enugu,Isi-Uzo,Eha Amufu 4,EN-10-08,0.800,needs_review,loaded
ENSJRV20,Enugu,Oji-River,Oji River 4,EN-14-01,0.909,fuzzy,loaded
ENSDBR15,Enugu,Aninri,Oduma 3 /,EN-01-01,0.857,needs_review,loaded
11201,Borno,Hawul,Bilingwi,BO-12-01,1.000,exact,loaded
KGSLAM06,Kogi,Olamaboro,Ikeji 4,,0.429,no_ward,skipped_no_match
KN0810,Kano,Dambatta,San San,KN-08-10,0.923,fuzzy,loaded
IMSAMG11,Imo,Nwangele,Amaigbo 6,,0.552,no_ward,skipped_no_match
ANSUKP18,Anambra,Nnewi South,Ukpor 6,AN-15-13,0.857,needs_review,loaded
OSSICL10,Osun,Ife Central,Iremo 5,OS-11-09,0.857,needs_review,loaded
ODSESO05,Ondo,Ese Odo,Apoi 5,ON-07-01,0.833,needs_review,loaded
ANSHTE11,Anambra,Oyi,Nteje 5,AN-21-05,0.857,needs_review,loaded
KGSLAM05,Kogi,Olamaboro,Ikeje 5,,0.429,no_ward,skipped_no_match
40207,Katsina,Batagarawa,Jino,KT-02-06,1.000,exact,loaded
IMSAMG10,Imo,Nwangele,Amaigbo 5,,0.552,no_ward,skipped_no_match
ANSATN14,Anambra,Ogbaru,Okpoko 5,AN-16-09,0.875,needs_review,loaded
KWSSHA18,Kwara,Ifelodun,Share 5,KW-05-09,0.857,needs_review,loaded
AKSAEE04,Akwa Ibom,Etim Ekpo,Ward 4,,0.000,no_ward,skipped_no_match
41305,Katsina,Faskari,Ruwan Godiya,KT-13-06,1.000,exact,loaded
KN0107,Kano,Ajingi,Gurduba,KN-01-07,1.000,exact,loaded
KWSFUF05,Kwara,Ilorin South,Akanbi 5,KW-07-01,0.875,needs_review,loaded
ANSHAL11,Anambra,Ihiala,Ogboro / Ward 5,,0.714,no_ward,skipped_no_match
OGSYEN02,Ogun,Yewa North,Ayetoro 2,OG-04-02,0.842,needs_review,loaded
ENSENZ12,Enugu,Igbo-Eze North,Umuozzi 5,EN-08-11,0.889,needs_review,loaded
ENSGBO05,Enugu,Igbo-Etiti,Ukehe 5,EN-07-16,0.857,needs_review,loaded
ENSGBO14,Enugu,Igbo-Etiti,Aku 5,EN-07-01,0.800,needs_review,loaded
ENSAGN10,Enugu,Nkanu West,Akpugo 5,EN-12-09,0.824,needs_review,loaded
OSSINH05,Osun,Ife North,Ipetumodu 1,OS-15-06,0.909,fuzzy,loaded
OSSOSO11,Osun,Osogbo,Jagun 1,OS-30-09,0.857,needs_review,loaded
OYSAFO04,Oyo,Afijio,Fiditi 1,OY-01-04,0.875,needs_review,loaded
50612,Kebbi,Birnin Kebbi,Nassarawa 1,KE-06-01,0.909,fuzzy,loaded
12401,Borno,Maiduguri,Bolori 1,BO-21-01,0.744,needs_review,skipped_low_confidence
ABSBND04,Abia,Bende,Igbere 1,AB-04-04,0.875,needs_review,loaded
ABSKWU03,Abia,Ikwuano,Ariam 1,AB-05-09,0.833,needs_review,loaded
OSSEDE08,Osun,Egbedore,Iragberi 1,OS-09-05,0.857,needs_review,loaded
ANSABN09,Anambra,Njikoka,Enugu Ukwu 1,AN-13-09,0.880,needs_review,loaded
ANSHTE04,Anambra,Oyi,Awkuzu 4,AN-21-01,0.875,needs_review,loaded
BNSVDY01,Benue,Vandeikya,Mbadede 1,,0.471,no_ward,skipped_no_match
OYSLAU09,Oyo,Lagelu,Ore 1,,0.364,no_ward,skipped_no_match
ANSABN01,Anambra,Njikoka,Abagana 1,AN-13-03,0.889,needs_review,loaded
ABSACH11,Abia,Arochukwu,Ikwun Ihe 1,,0.692,no_ward,skipped_no_match
OYSATA07,Oyo,Atiba,Asipa 1,OY-03-08,0.800,needs_review,loaded
ANSHTE01,Anambra,Oyi,Awkuzu 1,AN-21-01,0.875,needs_review,loaded
OYSAFO02,Oyo,Afijio,Awe 1,OY-01-06,0.800,needs_review,loaded
OYSLAU02,Oyo,Lagelu,Lalupon 1,OY-20-07,0.889,needs_review,loaded
OSSENH09,Osun,Ede North,Sabo Agbengbe 1,OS-07-06,0.867,needs_review,loaded
OSSISO04,Osun,Isokan,Awala 1,OS-22-10,0.857,needs_review,loaded
OSSISH03,Osun,Ife South,Ikija 1,OS-16-02,0.857,needs_review,loaded
OYSATA01,Oyo,Atiba,Afin 1,OY-03-01,0.750,needs_review,skipped_low_confidence
ABSBND01,Abia,Bende,Alayi 1,,0.400,no_ward,skipped_no_match
OGSIKA05,Ogun,Ipokia,Ifonyintedo,OG-14-10,1.000,exact,loaded
ABSBND07,Abia,Bende,Item 1,AB-04-06,0.833,needs_review,loaded
ANSKPP06,Anambra,Dunukofia,Ukpo 1,AN-08-06,0.833,needs_review,loaded
ANSABN13,Anambra,Njikoka,Nawfia 1,AN-13-13,0.875,needs_review,loaded
ANSACA07,Anambra,Awka North,Ebenebe 1,AN-06-07,0.889,needs_review,loaded
KGSJMU03,Kogi,Ijumu,Aiyetoro / Iluagbah 1,,0.690,no_ward,skipped_no_match
KGSKPA01,Kogi,Ankpa,Ankpa 1,KO-03-04,0.857,needs_review,loaded
KGSKPA03,Kogi,Ankpa,Ankpa Suburb 1,KO-03-02,0.929,fuzzy,loaded
KGSKPA10,Kogi,Ankpa,Ojoku 1,KO-03-10,0.857,needs_review,loaded
60603,Sokoto,Gudu,Balle,SO-06-06,1.000,exact,loaded
KGSKPA06,Kogi,Ankpa,Enjema 1,KO-03-06,0.875,needs_review,loaded
11610,Borno,Konduga,Yabal,,0.381,no_ward,skipped_no_match
12007,Borno,Magumeri,Kalizoram,,0.692,no_ward,skipped_no_match
ODSANE11,Ondo,Akoko North East,Orun-Un 1,,0.625,no_ward,skipped_no_match
ODSAKS02,Ondo,Akure South,Gbogi 1,,0.571,no_ward,skipped_no_match
ODSESO01,Ondo,Ese Odo,Apoi 1,ON-07-01,0.833,needs_review,loaded
JI0202,Jigawa,Babura,Batali,JI-02-02,1.000,exact,loaded
ODSANE03,Ondo,Akoko North East,Ikado 1,ON-01-03,0.857,needs_review,loaded
ODSANE07,Ondo,Akoko North East,Isowopo 1,ON-01-07,0.889,needs_review,loaded
ABSHAF07,Abia,Ohafia,Amogudu / Amaogudu Abiriba,AB-10-06,0.800,needs_review,loaded
TRSBBB01,Taraba,Ibi,Dampar 1,TA-06-01,0.875,needs_review,loaded
OSSIET01,Osun,Ife East,Ilode 1,OS-13-02,0.857,needs_review,loaded
ODSESO06,Ondo,Ese Odo,Arogbo 1,ON-07-06,0.875,needs_review,loaded
OSSILA08,Osun,Ila,Oke Ejigbo 1,,0.700,no_ward,skipped_no_match
ABSMBL08,Abia,Isuikwuato,Imenyi 1 / 2,AB-08-01,0.750,needs_review,skipped_low_confidence
OYSIBAN09,Oyo,Ibarapa North,Tapa 1,OY-13-09,0.833,needs_review,loaded
OYSATIB02,Oyo,Atisbo,Ago-Are 1,OY-04-07,0.889,needs_review,loaded
OYSOLE04,Oyo,Orelope,Igbope 1,,0.557,no_ward,skipped_no_match
50101,Kebbi,Aleiro,Aliero Dangaladima 1,KE-01-01,0.792,fuzzy,skipped_low_confidence
50103,Kebbi,Aleiro,Aliero S Fada 1,KE-01-03,0.778,fuzzy,skipped_low_confidence
OSSBOLUW05,Osun,Boluwaduro,Iresi 1,OS-05-09,0.857,needs_review,loaded
OSSIET03,Osun,Ife East,Modakeke 1,OS-13-08,0.900,fuzzy,loaded
OYSATA03,Oyo,Atiba,Agunpopo 1,OY-03-05,0.900,fuzzy,loaded
KGSKNA07,Kogi,Dekina,Odu 1,KO-05-04,0.800,needs_review,loaded
ABSBND13,Abia,Bende,Nkpa 1,,0.348,no_ward,skipped_no_match
60405,Sokoto,Gada,Kaffe,SO-04-06,1.000,exact,loaded
42207,Katsina,Kurfi,Tsauri A,KT-22-01,1.000,exact,loaded
ODSAKN01,Ondo,Akure North,Ayetoro 1,ON-05-03,0.875,needs_review,loaded
ODSASW09,Ondo,Akoko South West,Oba 1,ON-04-14,0.800,needs_review,loaded
OGSIKA08,Ogun,Ipokia,Ipokia 1,OG-14-01,0.875,needs_review,loaded
ODSASW02,Ondo,Akoko South West,Akungba 1,ON-04-12,0.889,needs_review,loaded
KGSAJK01,Kogi,Igalamela-Odolu,Ajaka 1,KO-08-07,0.857,needs_review,loaded
KGSKKH07,Kogi,Okehi,Oboroke 1,KO-16-05,0.800,needs_review,loaded
KGSLAM01,Kogi,Olamaboro,Adeh 1,,0.462,no_ward,skipped_no_match
KWSLAF01,Kwara,Edu,Lafiagi 1,KW-03-01,1.000,exact,loaded
KGSLAM04,Kogi,Olamaboro,Emane 1,,0.714,no_ward,skipped_no_match
KGSKKH04,Kogi,Okehi,Obeiba 1,KO-16-01,0.875,needs_review,loaded
LASEPE01,Lagos,Epe,Agbowa 1,LA-07-09,0.857,needs_review,loaded
LASIUI06,Lagos,Ibeju Lekki,Lekki 1,LA-09-08,0.857,needs_review,loaded
LASKSE01,Lagos,Kosofe,Agboyi 1,LA-13-08,0.875,needs_review,loaded
LASIUI08,Lagos,Ibeju Lekki,Orimedu 1,LA-09-03,0.889,needs_review,loaded
ANSNKK11,Anambra,Ayamelum,Umumbo,AN-02-11,1.000,exact,loaded
JI2502,Jigawa,Sule Tankarkar,Amanga,JI-25-02,1.000,exact,loaded
LASIUI01,Lagos,Ibeju Lekki,Ibeju 1,LA-09-01,0.857,needs_review,loaded
LASIUI11,Lagos,Ibeju Lekki,Siriwon /  Igbekodo 1,LA-09-10,0.944,fuzzy,loaded
LASIUI04,Lagos,Ibeju Lekki,Iwerekun 1,LA-09-06,0.900,fuzzy,loaded
OSSAMW03,Osun,Atakunmosa West,Ifewara 1,OS-02-10,0.858,needs_review,loaded
OSSESH01,Osun,Ede South,Alajue 1,OS-08-04,0.875,needs_review,loaded
OGSIKA10,Ogun,Ipokia,Mahun 1,,0.714,no_ward,skipped_no_match
OGSIUU02,Ogun,Ijebu East,Ife 1,,0.500,no_ward,skipped_no_match
OGSRMN08,Ogun,Remo North,Ode 1,OG-19-09,0.800,needs_review,loaded
ENSUMU12,Enugu,Uzo-Uwani,Umulokpa,EN-17-03,1.000,exact,loaded
ANSNKK05,Anambra,Ayamelum,Omasi,AN-02-05,1.000,exact,loaded
OGSRMN04,Ogun,Remo North,Isara 1,,0.667,no_ward,skipped_no_match
AKSKTM12,Akwa Ibom,Oruk Anam,Abak Midim 1,AK-26-08,1.000,exact,loaded
70403,Yobe,Fika,Gadaka / She,YO-04-03,0.800,needs_review,loaded
OGSIUU07,Ogun,Ijebu East,Imushin 1,,0.696,no_ward,skipped_no_match
OGSWSD08,Ogun,Ogun Waterside,Iwopin 1,OG-18-01,0.828,needs_review,loaded
OGSOGU11,Ogun,Odogbolu,Odogbolu 1,OG-17-04,0.900,fuzzy,loaded
OGSIUU05,Ogun,Ijebu East,Imobi 1,OG-08-09,0.857,needs_review,loaded
OGSIUE10,Ogun,Ijebu Ode,Porogun 1,OG-11-06,0.889,needs_review,loaded
OGSIKE01,Ogun,Ikenne,Ikenne 1,OG-12-01,0.875,needs_review,loaded
OGSIKE05,Ogun,Ikenne,Iperu 1,OG-12-03,0.857,needs_review,loaded
OGSIKE03,Ogun,Ikenne,Ilisan 1,OG-12-08,0.875,needs_review,loaded
OGSIKE09,Ogun,Ikenne,Ogere 1,OG-12-06,0.857,needs_review,loaded
61201,Sokoto,Rabah,Gandi 1,SO-12-06,0.857,needs_review,loaded
ANSACA06,Anambra,Awka North,Awba Ofemili,AN-06-06,0.960,fuzzy,loaded
ABSACH17,Abia,Arochukwu,Ovukwu,AB-03-01,1.000,exact,loaded
TRSBBB06,Taraba,Ibi,Rimi Uku 1,TA-06-06,0.750,needs_review,skipped_low_confidence
ODSANE09,Ondo,Akoko North East,Iyometa 1,ON-01-09,0.889,needs_review,loaded
11902,Borno,Mafa,Gawa,BO-19-03,1.000,exact,loaded
10313,Borno,Bama,Yabiri,,0.370,no_ward,skipped_no_match
ODSASW14,Ondo,Akoko South West,Supare 1,ON-04-10,0.875,needs_review,loaded
NASKRV05,Nasarawa,Karu,Karshi 1,NA-04-03,0.875,needs_review,loaded
ABSACH14,Abia,Arochukwu,Ohaeke,AB-03-02,1.000,exact,loaded
NASKEF04,Nasarawa,Keffi,Iya 1,,0.471,no_ward,skipped_no_match
NASNBB05,Nasarawa,Obi,Gidan-Ausa 1,NA-11-08,0.917,fuzzy,loaded
NASNSW02,Nasarawa,Nasarawa,Ara 1,NA-09-11,0.800,needs_review,loaded
TRSBBB04,Taraba,Ibi,Nwonyo 1,,0.700,no_ward,skipped_no_match
TRSBBB08,Taraba,Ibi,Sarkin Kudu 1,TA-06-08,0.923,fuzzy,loaded
KGSBJK01,Kogi,Omala,Abejukolo 1,KO-19-01,0.909,fuzzy,loaded
KWSPTG04,Kwara,Pategi,Lade 1,KW-16-08,0.833,lga_fuzzy_exact_ward,loaded
KWSKMA03,Kwara,Kaiama,Gwanabe 1,KW-11-03,1.000,exact,loaded
KWSKSB10,Kwara,Baruten,Yashikira 1,KW-02-11,0.900,fuzzy,loaded
KWSKMA06,Kwara,Kaiama,Kaiama 1,KW-11-06,1.000,exact,loaded
KWSLAF05,Kwara,Edu,Tsonga 1,KW-03-08,1.000,exact,loaded
KWSSHA02,Kwara,Ifelodun,Idofian 1,KW-05-17,1.000,exact,loaded
KN0808,Kano,Dambatta,Kore,KN-08-08,1.000,exact,loaded
KWSSHA14,Kwara,Ifelodun,Share 1,KW-05-09,1.000,exact,loaded
KWSFUF01,Kwara,Ilorin South,Akanbi 1,KW-07-01,1.000,exact,loaded
KWSLFF04,Kwara,Oke Ero,Idofin / Igbana 1,KW-14-06,1.000,exact,loaded
KWSMUN10,Kwara,Irepodun,Oro 1,KW-09-09,1.000,exact,loaded
KWSMUN01,Kwara,Irepodun,Ajase 1,KW-09-01,0.778,needs_review,skipped_low_confidence
KWSPTG07,Kwara,Pategi,Pategi 1,KW-16-01,0.729,needs_review,skipped_low_confidence
KWSLAF08,Kwara,Edu,Tsaragi 1,KW-03-05,1.000,exact,loaded
KWSSHA04,Kwara,Ifelodun,Igbaja 1,KW-05-14,1.000,exact,loaded
KWSSHA08,Kwara,Ifelodun,Oke-Ode 1,KW-05-01,1.000,exact,loaded
PLSMGU05,Plateau,Mangu,Gindiri 1,PL-11-03,1.000,exact,loaded
EKSEWT01,Ekiti,Ekiti West,Aramoko 1,EK-04-01,0.889,needs_review,loaded
EKSIEN01,Ekiti,Ise/Orun,Erinwa 1,EK-14-04,0.875,needs_review,loaded
ENSBBG02,Enugu,Igbo-Eze-South,Iheakpu-Awka 1,,0.629,no_ward,skipped_no_match
EKSIDO07,Ekiti,Ido-Osi,Ifaki 1,EK-08-03,0.857,needs_review,loaded
EKSIDO05,Ekiti,Ido-Osi,Ido 1,EK-08-01,0.800,needs_review,loaded
EKSGBN08,Ekiti,Gbonyin,Ode 1,EK-07-02,0.800,needs_review,loaded
